snapshot_ts,stop_id,route_id,route_short_name,trip_id,vehicle_id,scheduled_arrival_ts,predicted_arrival_ts,status
1773187136,1_28370,1_102574,40,1_778706519,1_8117,1773186678,1773187178,default
1773187136,1_970,1_100487,102,1_762101429,1_8179,1773187176,1773187173,default
1773187136,1_81205,1_100072,181,1_721481869,1_7475,1773187171,1773187171,default
1773187136,1_575,1_100001,1,1_562520019,1_4360,1773187260,1773187207,default
1773187136,1_575,1_100028,13,1_605111539,1_7097,1773186960,1773187244,default
1773187136,1_2850,1_100089,2,1_491928949,1_7975119,1773187260,1773187260,default
1773187136,1_2850,1_100089,2,1_491928959,1_7975111,1773187920,1773187920,default
1773187136,1_46505,1_102619,F Line,1_694521709,1_6278,1773187260,1773186351,default
1773187136,1_46505,1_102619,F Line,1_694522129,1_7976085,1773187860,1773187860,default
1773187136,1_27420,23_102638,First Hill Streetcar,23_55295719,23_402,1773187140,1773187213,default
1773187136,3_31002,40_560,560,40_3037020,40_41506,1773187345,1773187487,default
1773187136,1_11569,1_100002,10,1_675385229,1_4352,1773186954,1773187217,default
1773187136,1_72494,1_100160,269,1_720964939,1_7976380,1773188640,1773188640,default
1773187136,1_79610,1_100006,107,1_694510549,1_7168,1773187595,1773187178,default
1773187136,1_11940,1_100039,14,1_562520069,1_4301,1773187219,1773187219,default
1773187136,1_84810,1_102752,223,1_825197249,1_7380,1773187399,1773187204,default
1773187136,1_52306,1_102619,F Line,1_656236699,1_7976226,1773187500,1773187500,default
1773187136,1_52306,1_102719,161,1_693753589,1_7976230,1773188100,1773188100,default
1773187136,1_52306,1_102619,F Line,1_694522049,1_7975998,1773188100,1773188100,default
1773187136,1_52306,1_102719,161,1_693754319,1_7976220,1773188820,1773188820,default
1773187136,1_80121,1_102719,161,1_635446939,1_7189,1773187136,1773187249,default
1773187136,1_8530,1_100005,106,1_727784869,1_7012,1773187326,1773187202,default
1773187136,1_59282,1_102717,165,1_664465499,1_7164,1773187980,1773186120,default
1773187136,1_59872,1_102619,F Line,1_656236899,1_6228,1773187158,1773187294,default
1773187136,1_14280,1_102581,D Line,1_585677299,1_6043,1773187042,1773187301,default
1773187136,1_55831,1_100005,106,1_727785149,1_7142,1773187309,1773187252,default
1773187136,1_7690,1_102615,E Line,1_768604389,1_6224,1773187310,1773187234,default
1773187136,1_620,40_515,515,40_15046097__KPOB-CS:223:1:Mon-Wed:1:25SEP:85043:123,40_91714,1773188400,1773186348,default
1773187136,1_620,40_510,510,40_15046493__KPOB-CS:223:1:Mon-Wed:1:25SEP:85055:123,40_91711,1773188700,1773186546,default
1773187136,1_620,40_515,515,40_15046592__KPOB-CS:223:1:Mon-Wed:1:25SEP:85081:123,40_KPOB-CS:223:1:Mon-Wed:1:25SEP:85081:123,1773187200,1773187394,default
1773187136,1_620,40_515,515,40_15046449__KPOB-CS:223:1:Mon-Wed:1:25SEP:85083:123,40_KPOB-CS:223:1:Mon-Wed:1:25SEP:85083:123,1773187800,1773187511,default
1773187136,1_620,29_424,424,29_14876206__MCOB-DO:123:0:Weekday:1:25SEP:61049:12345,29_MCOB-DO:123:0:Weekday:1:25SEP:61049:12345,1773187800,1773187800,default
1773187136,1_620,40_510,510,40_15046507__KPOB-CS:223:1:Mon-Wed:1:25SEP:85057:123,40_KPOB-CS:223:1:Mon-Wed:1:25SEP:85057:123,1773187800,1773187800,default
1773187136,1_620,1_102754,256,1_778603729,1_7976735,1773188100,1773188100,default
